Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Datafile,,from other\r\n files,2017-08-29 15:42:02,2017-08-29 15:42:03,1.187s,ERROR
,,,,,,
Test Cases/launch,,launch paytm,2017-08-29 15:42:02,2017-08-29 15:42:03,0.718s,ERROR
