Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Datafile,,from other\r\n files,2017-08-29 15:38:40,2017-08-29 15:38:41,1.082s,ERROR
,,,,,,
Test Cases/launch,,launch paytm,2017-08-29 15:38:40,2017-08-29 15:38:41,0.676s,ERROR
