Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Datafile,,from other\r\n files,2017-08-29 15:39:19,2017-08-29 15:39:21,1.291s,ERROR
,,,,,,
Test Cases/launch,,launch paytm,2017-08-29 15:39:20,2017-08-29 15:39:21,0.758s,ERROR
